CENSUS_YEAR	GEO_CODE (POR)	GEO_LEVEL	GEO_NAME	GNR	DATA_QUALITY_FLAG	ALT_GEO_CODE	DIM: Employment income statistics (7)	Member ID: Employment income statistics (7)	Notes: Employment income statistics (7)	DIM: Work activity during the reference year (4)	Member ID: Work activity during the reference year (4)	Notes: Work activity during the reference year (4)	DIM: Age (6B)	Member ID: Age (6B)	Notes: Age (6B)	DIM: Sex (3)	Member ID: Sex (3)	Notes: Sex (3)	DIM: Occupation - National Occupational Classification (NOC) 2016 (691)	Member ID: Occupation - National Occupational Classification (NOC) 2016 (691)	Notes: Occupation - National Occupational Classification (NOC) 2016 (691)	Average Income - Female	Average Income - Male	Gap	Gap_Perc	City_rank_in_NOC	Num_Cities_for_NOC
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		49428	52574	3146	0.059839464	2	4
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		49710	58978	9268	0.157143342	3	4
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	68132	n/a	n/a	n/a	4
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	57412	n/a	n/a	n/a	4
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	46022	n/a	n/a	n/a	4
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		45058	63494	18436	0.290358144	4	4
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	79496	n/a	n/a	n/a	4
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	56208	n/a	n/a	n/a	4
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	60323	n/a	n/a	n/a	4
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		58094	61125	3031	0.049586912	1	4
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	54321	n/a	n/a	n/a	4
2016	935	2	Victoria	4.9	20000	59935	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	559	2	Windsor	5	0	35559	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	0	n/a	n/a	n/a	4
2016	602	2	Winnipeg	4	0	46602	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5224 Broadcast technicians	357		0	48965	n/a	n/a	n/a	4
2016	932	2	Abbotsford - Mission	5.3	0	59932	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	568	2	Barrie	4.1	0	35568	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	522	2	Belleville	4.8	0	35522	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	543	2	Brantford	5.3	20000	35543	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	825	2	Calgary	4.9	0	48825	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		41595	42203	608	0.014406559	3	8
2016	1	0	Canada	5.1	20000	1	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		42919	46942	4023	0.085701504	5	8
2016	835	2	Edmonton	5.7	0	48835	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		41717	37468	-4249	-0.113403438	1	8
2016	580	2	Greater Sudbury	5.5	0	35580	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	550	2	Guelph	3.9	0	35550	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	205	2	Halifax	4.7	0	12205	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	42627	n/a	n/a	n/a	8
2016	537	2	Hamilton	4.5	0	35537	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		38905	48081	9176	0.190844616	7	8
2016	915	2	Kelowna	6	0	59915	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	36293	n/a	n/a	n/a	8
2016	521	2	Kingston	4.4	0	35521	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	541	2	Kitchener - Cambridge - Waterloo	4.4	0	35541	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	26983	n/a	n/a	n/a	8
2016	810	2	Lethbridge	6	0	48810	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	555	2	London	4.3	0	35555	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	27838	n/a	n/a	n/a	8
2016	305	2	Moncton	4.5	0	13305	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	34046	n/a	n/a	n/a	8
2016	462	2	Montréal	3.7	20000	24462	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		44383	41980	-2403	-0.057241544	2	8
2016	532	2	Oshawa	4	0	35532	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	60118	n/a	n/a	n/a	8
2016	505	2	Ottawa - Gatineau	4	0	35505	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		36542	38422	1880	0.0489303	4	8
2016	529	2	Peterborough	4.5	0	35529	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	421	2	Quebec	4.3	0	24421	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	37034	n/a	n/a	n/a	8
2016	705	2	Regina	5.5	0	47705	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	34589	n/a	n/a	n/a	8
2016	408	2	Saguenay	4.6	0	24408	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	310	2	Saint John	4.9	0	13310	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	725	2	Saskatoon	4.9	0	47725	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	46907	n/a	n/a	n/a	8
2016	433	2	Sherbrooke	4.2	0	24433	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	21993	n/a	n/a	n/a	8
2016	539	2	St. Catharines - Niagara	5.1	0	35539	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	39806	n/a	n/a	n/a	8
2016	1	2	St. John's	5.3	0	10001	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	32052	n/a	n/a	n/a	8
2016	595	2	Thunder Bay	5	0	35595	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	0	n/a	n/a	n/a	8
2016	535	2	Toronto	4.2	0	35535	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		44931	50850	5919	0.11640118	6	8
2016	442	2	Trois-Rivières	3.8	0	24442	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		0	36640	n/a	n/a	n/a	8
2016	933	2	Vancouver	5.7	1	59933	Average employment income ($)	4		Total - Work activity during the reference year	1	2	Total - Age	1		Female	3		5225 Audio and video recording technicians	358		49311	66726	17415	0.260992716	8	8
